Unnamed: 0,text,Recyclability_Negative,Recyclability_Neutral,Recyclability_Positive,Recyclability (PET)_Negative,Recyclability (PET)_Neutral,Recyclability (PET)_Positive,Recycling_Negative,Recycling_Neutral,Recycling_Positive,Future_Negative,Future_Neutral,Future_Positive
1662,bagaimana tangan limbah produk cacat hasil lama proses produksi  recycling symbolgranulator dingin udara suhu rendah  daur ulang plastik polietilena biodegradable  baik lindung lingkung jaga bangun lanjut  output tinggi  konsumsi rendah perlu air regenerasi partikel  operasi stabil  operasi mudah  bebas polusi tahan lamagranulator  cocok semua jenis ldpe  hdpe  cpe  pvc  tpe  pla  plastik biodegradable  jaring ikan pe  kantong plastik  film gelembung  film elastis  pita irigasi tetes  geomembran    air  dingin udara  suhu rendah lebih baik lindung sifat plastik asli  partikel daur ulang  pecah masalah limbah kurang biaya produksi  minat  sila hubung whatsapp  ,False,True,False,False,False,True,False,False,True,False,False,True
1567,ready stock  smiling face with heart - eyes  leora lemari plastik susun desain minimal makan tempat  lipat mudah pindah  roda  tutup transparan  bahan plastik tebal kualitas  bukan daur ulang ,False,True,False,True,False,False,True,False,False,True,False,False
791,arti kurang sampah lebih ramah lingkung  perlu timbang manajemen sampah kota  negara  kalo daur ulang plastik fasilitas baik bagus  kalo sampah cuma tumpuk aja lebih baik rangin  ,True,False,False,False,True,False,True,False,False,False,True,False
751,beberapa sektor udah jalan  industri daur ulang plastik  inov  daur ulang logam berat  mhki  proyek biomassa  amp  wte  oasa toba  sinkron  amp  dukung penuh bijak nasional ,True,False,False,False,True,False,True,False,False,False,True,False
1813,waspada  spatula plastik hitam daur ulang kandung bahan kimia bahaya,False,True,False,False,True,False,True,False,False,True,False,False
474,bumi indus padma jaya jadi pabrik daur ulang pet lokal indonesia pertama teknologi foodgrade,False,True,False,False,False,True,False,True,False,False,False,True
1225,proses daur ulang sampah plastik jadi barang daurulang recycle sampah,False,True,False,False,True,False,False,False,True,False,False,True
600,parah sebenernya ga efektif sistem daur ulang indonesia  jangan e - waste plastik aja kacrut  terus kalo mau pake paper bag rata sini blm pake yg murni daur ulang krn supplynya kurang buat bisnis ,True,False,False,False,True,False,True,False,False,False,True,False
1036,bicara kena daur ulang  sampah plastik daur ulang jerman nyata besar - persen  persen justru bakar sisa - impor luar negeri  fakta mayoritas sampah impor jerman wilayah asia tenggara ,True,False,False,True,False,False,True,False,False,True,False,False
177,ketua umum asosiasi daur ulang plastik indonesia  adupi  christine halim ungkap industri daur ulang mampu jadi hubung lingkar ekonomisirkular lama sambung  stage,False,False,True,False,False,True,False,True,False,False,False,True
1928,jaga lingkung kurang sampah plastik dukung daur ulang  langkah kecil buat ubah besar  green heart smartfrenpedulisampah smartfren persenuntukindonesia,False,False,True,False,True,False,False,False,True,False,True,False
980,daur ulang sampah cukup lindung laut cemar plastik lewat,True,False,False,False,True,False,True,False,False,False,True,False
733,waspada serang monster plastik  lebih  plastik daur ulang usaha terus tingkat produksi plastik  daur ulang selesai masalah plastik lho breakfreefromplastic pantangplastik,True,False,False,True,False,False,True,False,False,True,False,False
667,ngurangin sampah plastik daur ulang sampah plastik  tempat sampah aja nyampur kan sampah organik non organik,True,False,False,False,True,False,True,False,False,False,True,False
535,kunjung pabrik naga kuda brand batas maros - makassar  takjub tangan ibu feni tim semua jenis sampah plastik olah seluruh jadi produk nila ekonomi ,False,True,False,False,False,True,False,False,True,False,False,True
697,negara udah bahas ekspedisi angkasa mobil tenaga listrik daur ulang sampah plastik  sini urusin agama ijin ibadah,True,False,False,False,True,False,True,False,False,False,True,False
1749,indonesia hilang  gdp tahun akibat dampak polusi plastik  bukan cuma soal lingkung urus ekonomi sejahtera  konferensi inc ikut indonesia lebih tegas dorong batas produksi plastik bukan daur ulang,True,False,False,True,False,False,False,True,False,True,False,False
481,wujud indonesia bersih sampah tahun bsn tetap sni pet daur ulang,False,True,False,False,False,True,False,True,False,False,False,True
1368,proses olah sampah plastik semua orang reel,False,True,False,False,True,False,False,False,True,False,True,False
1036,bicara kena daur ulang  sampah plastik daur ulang jerman nyata besar - persen  persen justru bakar sisa - impor luar negeri  fakta mayoritas sampah impor jerman wilayah asia tenggara ,True,False,False,True,False,False,True,False,False,True,False,False
1215,dosen stti bontang sukses daur ulang limbah plastik jadi bahan bakar minyak orang lihat sampah milik nilai ekonomi  sekolah tinggi teknologi industri  stti  bontang justru lihat balik  sampah kelola baik benar  beri nilai ekonomi masyarakat  kampus bawah atap yayasan didik islam  yabis  bontang  sukses ubah limbah sampah plastik jadi bahan bakar minyak  bbm  hasil inovasi bahkan usul lomba perintah kota  pemkot  bontang oktober datang  ahmad yani  irhamni nuhardin  fitria  ratnawati  irianto  empat nama balik inovasi sebut  modal kompor gas  tabung freon  selang  tabung biskuit  empat dosen stti bontang sukses hasil bbm limbah sampah plastik  irhamni nuhardin kata  hasil teliti olah limbah sampah plastik jadi bbm ikut lomba inovasi  teliti teknologi tepat  si peena  kota bontang  lomba tahun  pemkot bontang usung inovasi tema kembang teknologi wawas lingkung  tiga hasil teliti aju stti bontang desalinasi air laut energi matahari sumber air tawar masyarakat pulau kota bontang  manfaat limbah organik produksi bahan bakar gas tambah effective microorgabism - rancang bangun sistem distilasi air laut energi surya metode desalinasi single stage flash   semua usul hasil teliti masuk si peena  semua wawas lingkung  ungkap perempuan rundung sebut  kembang teknologi wawas lingkung rujuk atur wali kota  wali  bontang nomor tahun kurang produk plastik sekali pakai  lalu kembang teknologi  harap volume sampah bontang tekan tahun   kelola sampah milik nilai ekonomi masyarakat  ucap  tahu  volume sampah kota bontang tahun bilang cukup tinggi  hari  jumlah sampah hasil masyarakat capai ton   ton sampah plastik  terang  lama  sampah plastik bontang cacah kirim pulau jawa  padahal kelola baik benar  sampah - sampah manfaat beri nilai ekonomi cukup tinggi   situ lah coba olah sendiri limbah sampah plastik kota bontang  kata  dosen tim teliti stti bontang ahmad yani tutur  jauh  olah limbah gas metan bontang  kata  limbah sampah plastik kota taman  sebut bontang - kelola sendiri kembang teknologi  sampah beri nilai ekonomi    harga bahan bakar minyak jenis premium jual rp ribu per liter  kalau limbah sampah plastik kelola sendiri  harga tekan  kata  sisi  masyarakat perlu khawatir plastik   limbah sampah kelola jadi bbm  bbm hasil bukan premium  upa solar pertalite   lama batas alat  ujar  olah sampah jadi bbm  baik irhamni  ahmad yani  tiga rekan  manfaat barang bekas beli tempat loak tabung freon  kaleng biskuit  selang besi   semua bahan beli rp ribu  hasil uji coba laku  bahan bakar minyak hasil nyata pakai buat motor  kata  ahmad yani yakin  alat olah sampah modifikasi mungkin  masyarakat bontang manfaat baik aman  sekarang tinggal bagaimana dukung dana stakeholder kait   apabila alat sederhana lurah rt  banyak sampah rang  ucap  satu kilogram sampah hasil mililiter bbm manfaat teknologi buat irhamni kawan - kawan bilang cukup sederhana  limbah sampah plastik cacah masuk tabung freon panas atas kompor gas  hasil bakar kemudian alir lalu buah selang besi dingin kaleng biskuit   minyak olah tampung toples  ahmad yani terang  ideal olah sampah plastik satu kilogram hasil bbm satu liter  batas alat  satu kilogram sampah baru mampu hasil mililiter bbm   uji  perlu laku sempurna   sisa hasil bakar manfaat paping blok  kata  irhamni cerita  olah limbah sampah pernah ajar ilmu teknik kimia  khusus konversi energi  kata  prinsip  energi ubah satu bentuk bentuk  energi musnah  hancur   sampah plastik buat bahan minyak  sekarang bagaimana olah minyak  kata ,False,False,True,False,True,False,False,False,True,False,False,True
1178,daur ulang sampah plastik upaya kelola plastik bekas  daur ulang plastik kurang dampak negatif lingkung cemar udara  air  tanah  daurulangsampahplastik foto teks fyp trending semuaorang sorot,False,True,False,False,True,False,False,False,True,False,False,True
241,keren pemuda pesisir kota pasuruan olah sampah plastik jadi bbm lewat beritahariini beritapasuruan beritalumajang beritaprobolinggo infolumajang infoprobolinggo infopasuruan instatoday trendingtopic infoterkini,False,False,True,False,True,False,False,True,False,False,False,True
1882,cie jilat rejim  sebenernya inti akar masalah perintah  liat negara sokor  perintah fasilitas tempat sampah daur ulang  beri teknologi edukasi  negara kasih denda buat yg buang sampah sembarang  ga gampang kasih izin bangun,False,True,False,True,False,False,True,False,False,True,False,False
1109,vit lebih ringan aqua  le minerale pakai galon plastik sekali pakai relatif lebih aman sedikit lebih mahal karna galon daur ulang  kandung bikarbonat buat rasa manis ,False,False,True,False,False,True,False,True,False,False,False,True
555,yg jdi masalah kan produksi  mau sulap jadi pot bak ranjang sekalipun ttp aja jumlah bejibun  cuma ngubah bentuk  nambah nilai aja  klo niat mau ngurangi plastik pake galon isi ulang rebus  filter air sendiri  less waste sekali zero waste,True,False,False,True,False,False,True,False,False,True,False,False
721,daur ulang sampah plastik kini ,True,False,False,True,False,False,True,False,False,True,False,False
450,pt alba tridi plastics recycling indonesia pinjam hq bangun fasilitas daur ulang plastik pet indonesia indonesia  alba group usaha daur ulang jerman kiprah beberapa negara asia masuk indonesia  indonesiagermany,False,False,True,False,True,False,False,True,False,False,True,False
1019,dr  hartuti purnaweni mpa  ketua program studi doktor ilmu lingkung undip  ungkap kelola sampah tak r reuse   reduce  kurang  recycle  daur ulang  refuse  tolak  tolak pakai plastik lebih ,True,False,False,False,True,False,False,True,False,False,True,False
1003,atha rasyadi jurukampanye urban greenpeace indonesia bila bijak usaha  amp  perintah batas daur ulang plastik ramah lingkung target indoensia kurang  sampah plastik laut tahun impi  breakfreefromplastic isthisyours,True,False,False,True,False,False,True,False,False,True,False,False
1150, solar movement  jam buat bahan daur ulang kurang jumlah limbah plastik luar sana  bahkan strapnya buat hasil daur ulang botol plastik  klik belanja  ustyleme urbanicon,False,True,False,False,False,True,False,True,False,False,False,True
1784, rata isshou akb akhir jg gaada yg lebih dr  rame bgt  balikin konsep kotak  jot yg bener aja isshou nya kek gaun daur ulang plastik tema yakult lady,False,True,False,False,True,False,False,True,False,False,True,False
1313,yuk  setor sampah kamu waste station  hasil barang bekas setor sini daur ulang jadi bagai barang  inovasi botol aqua life  buat  buat plastik daur ulang  daur ulangrecycling symbol jangan lupa  apa aktivitas aquadulu  aqua  murni lindung blue heart sehataqua bijakberplastik aquadulu aqualife,False,False,True,False,False,True,False,False,True,False,False,True
466,plastik nilai bagus buat daur ulang pet  biasa buat amdk  sisa kurang  kalo isi banyak styrofoam  sungai design bikin kursi kresek hasil cleanup kali cost harga jual jadi mahal buanget,False,True,False,False,False,True,True,False,False,False,False,True
956,iya sih  produksi  arti tambah folume bahan plastik yg produksi padahal plastik daur ulang alam   siap  mesti larang produksi dukung larang produksi plastik muka bumi utama negara,True,False,False,True,False,False,True,False,False,True,False,False
873,grab it fast  biru biru mini tas bulat ready nih gaeess salah satu bahan rajang sampah kemas plastik lho  jarang jarang produk kaya gin nih  cocok buat hang out anti - mainstream buat kalian kini projectbindonesia butikdaurulang,False,True,False,False,False,True,False,False,True,False,False,True
708, peluang kembang industri daur ulang plastik indonesia nilai cukup besar ingat daur ulang sampah rumah tangga level ,True,False,False,True,False,False,True,False,False,True,False,False
32,kreatif abis yayasan rimba indonesia olah sampah plastik jadi bbm,False,True,False,False,True,False,False,False,True,False,False,True
223,dlhk banda aceh olah sampah plastik jadi minyak mentah teknologi pirolisis,False,True,False,False,True,False,False,True,False,False,False,True
1299,cara kreatif daur ulang plastik perlu coba ,False,True,False,False,True,False,False,False,True,False,True,False
1627,walo sempat karya kreasi daur ulang  ngasih ngirim plastik karung  tampung dulu  gak semangat daur ulang ,False,True,False,True,False,False,True,False,False,True,False,False
1556,rak yoyo tingkat produksi biji plastik asli  bukan plastik daur ulang  hingga lebih kokoh mudah pecah  anti rayap  anti lembap  bau  uk  x x cm,False,True,False,False,True,False,True,False,False,True,False,False
597,indonesia rupa salah satu negara hasil sampah plastik besar dunia bahkan tempat urut banyak  data sustainable waste indonesia  swi  tingkat daur ulang sampah plastik indonesia kurang - kkmuntirtajawara kkm untirta,True,False,False,False,True,False,True,False,False,False,True,False
771,indonesia malah banyak yg tau apa sampah daur ulang  sampah basah sampah botol plastik tempat yg sama  penting sekali sekolah orang tua ajar penting  indonesia yg lebih hijau,True,False,False,False,True,False,True,False,False,False,True,False
1819,buat persen plastik laut daur ulang kia sebut cover bagasi kualitas tinggi milik tahan proteksi fungsi sama cover bagasi konvensional  solidaritasnusantara,False,False,True,False,True,False,False,True,False,False,False,True
1302,banyak cara selamat bumi  tahu kamu bravia tv tv ramah lingkung  fakta   kadar plastik daur ulang  sorplastrade mark  sony tinggi  berkat injeksi udara eksternal  resin tekan udara kurang leku limbah   kemas ramah lingkung  beri kualitas gambar hemat energi baik jadi  nikmat tonton selamat lingkung   sonybravia sonyindonesia braviaxr tvbravia,False,True,False,False,True,False,False,True,False,False,False,True
285,paving block sampah plastik   siapa sangka limbah plastik jadi solusi keren buat halaman taman estetik  bank sampah pepeling daya desa daya ciparay sampah plastik olah jadi paving block ramah lingkung kuat manfaat  semua,False,True,False,False,True,False,False,False,True,False,False,True
568,maaf bukan singgung aku gk tau souvernir km bahan plastik apa tp jujur aku sebel kalo dapet souvernir plastik jelek yg liat bgt plastik daur ulang yg bentuk alat makan soal gk kepake  pdhl kalo gantung kunci malah kepake banding,False,True,False,True,False,False,False,True,False,True,False,False
68,exxonmobil sedang kaji implementasi teknologi mutakhir daur ulang plastik skala besar indonesia  simak video cara kerja teknologi sebut ,False,False,True,False,True,False,False,False,True,False,True,False
558,bpa pet sama plastik sama gak sehat  daur ulang kualitas plastik turun  pdam emang jelek mati jam malem nyala bebas jakarta jl  mardani  bayar doank suruh tepat waktu,False,True,False,True,False,False,False,True,False,True,False,False
126,yuk ingat globalrecyclingday besok  maret taman literasi martha christina tiahahu   wib kamu sempat ikut workshop daur ulang plastik  amp  luas wawas kait bahaya sampah plastik lho  sekarangsaatnya aksigenerasiiklim,False,False,True,False,True,False,False,False,True,False,False,True
1543,mau lemari plastik kuat kualitas  yaa olymplastdouble exclamation mark buat  biji plastik murni bukan daur ulang  jadi dijaminbackhand index pointing down check mark button bau check mark button mudah pecah check mark button mudah lecet lapis atas bahan mdf tebal  jadi ngga cuma fungsi lemari  jadi meja tempat hias ruang andasmiling face with open hands buru harga flash sale akhir bulan mulai rban aja  smiling face with heart - eyes  stok batas  mesan langsung hubung mimin yaa admin  ana admin  tofik,True,False,False,True,False,False,True,False,False,True,False,False
1027, sampah plastik laku daur ulang  mariberbagiperan sustainabilityday unileverindonesiafoundation,True,False,False,True,False,False,True,False,False,True,False,False
920,tata taman gober area kantor lurah gumuruh manfaat botol bekas air mineral sampah plastik daur ulang bentuk ecobrick  cc safarinii,False,False,True,False,False,True,False,False,True,False,False,True
1750,dlm lawat australia ka bppsdmkp turut unjung renew it information technology company usaha gerak bidang daur ulang plastik jajak kolaborasi atas sampah plastik laut  sdmunggul ekonomibiru,False,False,True,False,True,False,False,False,True,False,True,False
790,salah satu faktor sistem daur ulang sampah plastik jalan baik sadar masyarakat kurang buang sampah sembarang,True,False,False,False,True,False,True,False,False,False,True,False
94,kantor cabang bsi  y akn disediakn mesin daur ulang sampah plastik yg tlah integrasi dgn aplikasi plasticpay cukup dgn tukar plastik scan barcode masyarakat memproleh poin yg dpt tukar dgn merchandise dr bsi  amp  plasticpay indonesia balisustainablemovement,False,False,True,False,True,False,False,True,False,False,True,False
930,jumlah ilmuwan australia kembang teknologi daur ulang semua plastik masuk lama daur ulang  apa  sampahplastik,False,False,True,False,False,True,False,False,True,False,False,True
1888,kenal jenis sampah cara daur ulang penting  globe showing americas sampah organik daur ulang jadi kompos  sampah plastik jadi barang baru  daur ulang langkah cerdas  sparkles lindung bumi daur ulang  kenal jenis sampah bikin daur ulang lebih mudah ,False,False,True,False,False,True,False,False,True,False,False,True
371,program recycle me hadir upaya tingkat peduli sadar masyarakat daur ulang sampah  program hadir mudah masyarakat daur botol plastik pet bekas pakai infotempo,False,False,True,False,False,True,False,True,False,False,False,True
450,pt alba tridi plastics recycling indonesia pinjam hq bangun fasilitas daur ulang plastik pet indonesia indonesia  alba group usaha daur ulang jerman kiprah beberapa negara asia masuk indonesia  indonesiagermany,False,False,True,False,True,False,False,True,False,False,True,False
1029, organisasi tunjuk kamu punya peduli lanjut  - jangan sebut tunjuk impact - nya  contoh  ketua komunitas lingkung kampus aku pimpin proyek daur ulang hasil kurang sampah plastik hingga -,False,False,True,False,True,False,False,False,True,False,False,True
790,salah satu faktor sistem daur ulang sampah plastik jalan baik sadar masyarakat kurang buang sampah sembarang,True,False,False,False,True,False,True,False,False,False,True,False
825,nilai cukai plastik daur ulang bakal lebih rendah,True,False,False,True,False,False,False,True,False,True,False,False
795,pilah sampah indonesia batas laku profesional  perlu segenap pihak bahu bahu bangun manajemen daur ulang plastik daya meminimalisir cemar ,False,False,True,False,True,False,True,False,False,False,True,False
1022,boneka plastik daur ulang benda mati ,False,True,False,True,False,False,False,True,False,True,False,False
488,produk plastik hasil daur ulang risiko sehat  sampahplastik jadi soal kelola sampah indonesia sulit selesai  pasal komponen plastik jadi jenis sampah sulit,True,False,False,True,False,False,True,False,False,True,False,False
1053,usaha sebut dar menghimbau laku daur ulang  plastik pernah produksi pernah daur ulang tumpuk  daur ulang cukup rang sumber ,True,False,False,False,True,False,True,False,False,False,True,False
1702,tempat minyak golden sunkist kiwi fruit check mark button liter deskripsi  produk plastik golden sunkist  golden lemon sangat aman alat hari - hari bahan baku biji plastik daur ulang  produk  biji plastik asli  warna kilap  pudar  bau  thumbs up sedia ukur  - ml  liter spesifikasi  - material  biji plastik murni  - ukur  ml - warna  pink,False,True,False,True,False,False,True,False,False,True,False,False
71,kantor cabang bsi sedia mesin daur ulang sampah plastik yg integrasi aplikasi plasticpay  cukup dgn tukar plastik scan barcode masyarakat poin yg dpt tukar dgn merchandise bsi plasticpay indonesia  balisustainablemovement,False,False,True,False,False,True,False,True,False,False,False,True
1395,mulai kecil  daur ulang plastik langkah sederhana laku hari jaga bumi  smp katolik yapenthom maumere,False,False,True,False,True,False,False,False,True,False,False,True
793,world jauh bagus cuma kirim sejak bulan akhir  kapasitas kirim - ton  pabrik plastik stop krn pandemi daur ulang plastik hd  kantong plastik  kalau jelantah naik terus harga ,True,False,False,False,False,True,True,False,False,False,False,True
45,brin pemkab banjarnegara olah sampah plastik jadi bahan bakar petasol,False,True,False,False,True,False,False,True,False,False,False,True
57,tropical go green olah sampah plastik jadi barang manfaat,False,True,False,False,False,True,False,False,True,False,False,True
1473,jual  unit mesin daur ulang  cina  awal beli jt  jual murah jt  nego  semua kondisi - siap kerja  posisi pontianak    jual usaha tutup  ongkos kirim via cargo  ekspedisi tanggung beli  cp   wa ,False,False,True,True,False,False,False,False,True,True,False,False
1647,botol plastik bekas milik banyak manfaat daur ulang benar  ikut beberapa manfaat utama botol plastik bekas   kurang cemar lingkung  daur ulang botol plastik bantu kurang jumlah sampah plastik cari lingkung  utama laut tempat buang sampah   hemat sumber daya alam  daur ulang botol plastik kurang butuh produksi plastik baru  arti hemat sumber daya alam minyak bumi   kurang emisi gas rumah kaca  proses daur ulang botol plastik umum hasil emisi gas rumah kaca lebih rendah banding produksi plastik baru   cipta lapang kerja  industri daur ulang botol plastik cipta lapang kerja baru kumpul  pemrosesan  buat produk daur ulang   nilai ekonomi  botol plastik bekas milik nilai ekonomi  botol plastik daur ulang jadi bagai produk baru nila jual  pakai  perabot  bahan bangun  contoh manfaat botol plastik bekas  rajin tangan  botol plastik bekas ubah jadi bagai rajin tangan kreatif  vas bunga  tempat pensil  hias dinding   wadah tanam  botol plastik bekas wadah tanam tanam  baik kebun maupun rumah   media ajar  botol plastik bekas media ajar kenal konsep daur ulang penting jaga lingkung anak - anak  manfaat botol plastik bekas bijak  beri kontribusi positif lingkung masyarakat ,False,False,True,False,False,True,False,False,True,False,False,True
446,jurus le minerale kurang sampah indonesia lewat daur ulang botol pet,False,True,False,False,False,True,False,True,False,False,False,True
524,sampah plastik indonesia banyak tumpuk sulit buat daur ulang masak iya nambahin sampah,False,True,False,True,False,False,True,False,False,True,False,False
74,sambut datang usaha kolombia bidang daur ulang plastik dubes ri tatang razak tim ekonomi papar potensi ekonomi regulasi investasi indonesia  inidiplomasi rintiskemajuan,False,False,True,False,True,False,False,True,False,False,True,False
1793,coldplay baru rilis album -  moon music  vinyl limbah plastik sungai cisadane  vinyl buat botol plastik daur ulang berkat kolaborasi the ocean cleanup  keren banget kan  hypevox viral trending coldplay moonmusic vinyl music album,False,False,True,False,True,False,False,False,True,False,False,True
