Unnamed: 0,text,Recyclability_Negative,Recyclability_Neutral,Recyclability_Positive,Recyclability (PET)_Negative,Recyclability (PET)_Neutral,Recyclability (PET)_Positive,Recycling_Negative,Recycling_Neutral,Recycling_Positive,Future_Negative,Future_Neutral,Future_Positive
346,blub solusi inovatif mahasiswa itb kurang sampah plastik hasil raih prestasi pertamuda lengkap  itbnews prestasiitb inovasi sampahplastik multidisiplin didik transformasiitb itbsolid kampusmerdeka,False,False,True,False,True,False,False,True,False,False,True,False
358,ecobrick solusi mahasiswa kkn uinsa atas masalah sampah plastik pantai bimo banyuwangi,False,True,False,False,True,False,False,False,True,False,False,True
386,edukasi konsumen produk daur ulang pet booth le minerale jakarta fair mayor  jfk   tempofoto,False,False,True,False,False,True,False,True,False,False,False,True
401,le minerale beri edukasi konsumen kait produk daur ulang pet lama jakarta fair mayor news,False,False,True,False,False,True,False,False,True,False,False,True
426,edukasi konsumen produk daur ulang pet booth le minerale jakarta fair mayor  jfk ,False,False,True,False,False,True,False,True,False,False,False,True
439,le minerale hadir jakarta fair mayor  jfk  edukasi konsumen produk daur ulang pet,False,True,False,False,False,True,False,True,False,False,False,True
455,booth le minerale jakarta fair mayor  jfk  beri edukasi konsumen  adapun edukasi kait produk daur ulang pet nila ekonomi ,False,False,True,False,False,True,False,True,False,False,False,True
516,zone az  anakkolong ri sampah plastik galon isi ulang danone aqua takut nya cuma kubur soal nya tuh sampah sulit daur ulang ulang,False,True,False,True,False,False,True,False,False,True,False,False
521,zone az  anakkolong ri haha emang sih galon isi ulang tuh plastik paling bahaya sulit daur ulang cemar lingkung terus kalau pakai hari hari par senyawa bpa,False,True,False,False,True,False,True,False,False,True,False,False
531,baru mantabdouble exclamation mark emang benar hasil olah limbah plastik lebih cakep drpd pertaminadex  si kuda laut siap aja modar bin bangkrut  kira  hasil karya anak negri bakal support malah binasa perintah exclamation question mark,False,True,False,False,True,False,False,False,True,False,False,True
582,sumpah apa bukan renov kelas  benerin ring basket lu tau sekolah gua masang tempat duduk bentuk love tau ga sih biasa jd spot foto ibu ibu tempat wisata trus dekor pake botol plastik maksud apa anj mau cerita daur ulang mah jelek majang sampah,False,True,False,True,False,False,True,False,False,True,False,False
599,padahal daur ulang lama layak pakai okay aja  padahal kalau daur ulang kurang sampak plastik kan barang selamat yg utama  protes barang dg selamat packing daur ulang kayak kurang edukasi cinta lingkung,True,False,False,True,False,False,False,True,False,True,False,False
601,larang kantong plastik sekali pakai anggap solusi kurang tepat beberapa pihak turun omzet  furec harap perintah fokus baik sistem olah sampah edukasi masyarakat  amp  wajib bahan daur ulang  bahan ldu ,True,False,False,False,False,True,True,False,False,False,False,True
621,kurang edukasi  amp  banyak mau praktis sih  padahal beberapa daur ulang minyak jadi sabun cuci piring  sampah produk cantik  skincare sih lalu jadi rajin  sekarang kan apa bungkus plastik meski udah rang akhir,True,False,False,False,True,False,True,False,False,False,False,True
642,limbah plastik rumah tangga medis botol infus main anak daur ulang kawasan depok jawa barat  sayang usaha daur ulang limbah plastik tak  cnnindonesia,True,False,False,False,False,True,False,False,True,False,False,True
709,anak muda belanda hasil buat mobil plastik daur ulang ribut shalat ied dekat gereja,True,False,False,False,True,False,False,True,False,False,False,True
713,indonesia malah banyak yg tau apa sampah daur ulang  sampah basah sampah botol plastik tempat yg sama  penting sekali sekolah orang tua ajar penting  indonesia yg lebih hijau,False,True,False,True,False,False,True,False,False,True,False,False
732,ironis  hingga hari indonesia milik standar baku daur ulang sampah plastik polikarbonat  sampah plastik polikarbonat sulit daur ulang  - anak kolong -,True,False,False,False,True,False,True,False,False,True,False,False
764,daur ulang indonesia terlalu maju  anak muda buat jam tangan sampah plastik sinar terang usaha startup henti rusa lingkung  sedang proses dukung giat maksimal ,False,False,True,False,False,True,False,False,True,False,False,True
771,indonesia malah banyak yg tau apa sampah daur ulang  sampah basah sampah botol plastik tempat yg sama  penting sekali sekolah orang tua ajar penting  indonesia yg lebih hijau,True,False,False,False,True,False,True,False,False,False,True,False
938,anak - anak muda kembang bisnis ramah lingkung  sampah plastik selalu mubazir  model bisnis sedia barang curah layan angkut sampah hingga daur ulang sampah plastik  majalahtempo,False,False,True,False,False,True,False,False,True,False,False,True
972,halo sobat bc pontianak tahu sampah plastik timbul banyak efek negatif lingkung  kantong plastik rupa bahan mati daur ulang plastik banyak,True,False,False,False,True,False,True,False,False,False,True,False
983,tahun sadar daur ulang pecah sampah plastik panjang umur  bayang manusia punya umur thn tiap hari nganak  cara ubah  pola konsumsi ubah ,True,False,False,True,False,False,True,False,False,True,False,False
1039,inisiatif akses didik siswa hadir inovasi ramah lingkung lalu batu bata plastik daur ulang mampu kurang emisi karbon hingga ton ,False,True,False,False,False,True,False,True,False,False,False,True
1045,menurutsaya masalah sampah plastik indonesia tak merta atas cari alternatif ganti plastik  galak daur ulang edukasi pilah buang sampah tempat nilai lebih utama ,False,False,True,False,False,True,False,False,True,False,False,True
1119,dosen stti bontang sukses daur ulang limbah plastik jadi bahan bakar minyak orang lihat sampah milik nilai ekonomi  sekolah tinggi teknologi industri  stti  bontang justru lihat balik  sampah kelola baik benar  beri nilai ekonomi masyarakat  kampus bawah atap yayasan didik islam  yabis  bontang  sukses ubah limbah sampah plastik jadi bahan bakar minyak  bbm  hasil inovasi bahkan usul lomba perintah kota  pemkot  bontang oktober datang  ahmad yani  irhamni nuhardin  fitria  ratnawati  irianto  empat nama balik inovasi sebut  modal kompor gas  tabung freon  selang  tabung biskuit  empat dosen stti bontang sukses hasil bbm limbah sampah plastik  irhamni nuhardin kata  hasil teliti olah limbah sampah plastik jadi bbm ikut lomba inovasi  teliti teknologi tepat  si peena  kota bontang  lomba tahun  pemkot bontang usung inovasi tema kembang teknologi wawas lingkung  tiga hasil teliti aju stti bontang desalinasi air laut energi matahari sumber air tawar masyarakat pulau kota bontang  manfaat limbah organik produksi bahan bakar gas tambah effective microorgabism - rancang bangun sistem distilasi air laut energi surya metode desalinasi single stage flash   semua usul hasil teliti masuk si peena  semua wawas lingkung  ungkap perempuan rundung sebut  kembang teknologi wawas lingkung rujuk atur wali kota  wali  bontang nomor tahun kurang produk plastik sekali pakai  lalu kembang teknologi  harap volume sampah bontang tekan tahun   kelola sampah milik nilai ekonomi masyarakat  ucap  tahu  volume sampah kota bontang tahun bilang cukup tinggi  hari  jumlah sampah hasil masyarakat capai ton   ton sampah plastik  terang  lama  sampah plastik bontang cacah kirim pulau jawa  padahal kelola baik benar  sampah - sampah manfaat beri nilai ekonomi cukup tinggi   situ lah coba olah sendiri limbah sampah plastik kota bontang  kata  dosen tim teliti stti bontang ahmad yani tutur  jauh  olah limbah gas metan bontang  kata  limbah sampah plastik kota taman  sebut bontang - kelola sendiri kembang teknologi  sampah beri nilai ekonomi    harga bahan bakar minyak jenis premium jual rp ribu per liter  kalau limbah sampah plastik kelola sendiri  harga tekan  kata  sisi  masyarakat perlu khawatir plastik   limbah sampah kelola jadi bbm  bbm hasil bukan premium  upa solar pertalite   lama batas alat  ujar  olah sampah jadi bbm  baik irhamni  ahmad yani  tiga rekan  manfaat barang bekas beli tempat loak tabung freon  kaleng biskuit  selang besi   semua bahan beli rp ribu  hasil uji coba laku  bahan bakar minyak hasil nyata pakai buat motor  kata  ahmad yani yakin  alat olah sampah modifikasi mungkin  masyarakat bontang manfaat baik aman  sekarang tinggal bagaimana dukung dana stakeholder kait   apabila alat sederhana lurah rt  banyak sampah rang  ucap  satu kilogram sampah hasil mililiter bbm manfaat teknologi buat irhamni kawan - kawan bilang cukup sederhana  limbah sampah plastik cacah masuk tabung freon panas atas kompor gas  hasil bakar kemudian alir lalu buah selang besi dingin kaleng biskuit   minyak olah tampung toples  ahmad yani terang  ideal olah sampah plastik satu kilogram hasil bbm satu liter  batas alat  satu kilogram sampah baru mampu hasil mililiter bbm   uji  perlu laku sempurna   sisa hasil bakar manfaat paping blok  kata  irhamni cerita  olah limbah sampah pernah ajar ilmu teknik kimia  khusus konversi energi  kata  prinsip  energi ubah satu bentuk bentuk  energi musnah  hancur   sampah plastik buat bahan minyak  sekarang bagaimana olah minyak  kata,False,True,False,False,True,False,False,False,True,False,False,True
1124,limbah plastik buat jadi action figure api unggun akhir mau dikemanain limbah plastik limpah  salahsatu ide muncul buat project main daur ulang superhero indonesia  nah  buat  superhero indonesia anak pramuka ikhlas sumbang jiwa raga jaga utuh bangsa negara nilai trisatya dasa darma prilaku hidup hari - hari  kira larasati salah satu tokoh novel benteng api unggun akhir sang saka siap jadi pilot project daur ulang limbah plastik action figure pramuka zaman now  character d - nya jadi  tinggal ikut bagaimana cara banyak gratis contoh produk daur ulang limbah plastik  workinprogress daurulanglimbahplastik merchandising sayapilihbumi,False,False,True,False,True,False,False,False,True,False,False,True
1128,inovasi ramah lingkung hadir ntb  buah sekolah dasar lombok barat  sdn medas  jadi bangun pertama dunia bangun bata limbah plastik daur ulang  ecobrick  viral fyp facebookviral fakta kreatif kisahinspiratif ntb,False,False,True,False,True,False,False,False,True,False,False,True
1152,mahasiswa teknik lingkung itera juara lomba daur ulang sampah itera news  tim mahasiswa program studi teknik lingkung institut teknologi sumatera  itera  raih juara ii lomba daur ulang sampah festival lingkung maharipal uin raden intan lampung  beberapa waktu lalu  mahasiswa libat tim sebut azura purnama  septiana kusuma dewi  rahmah  saptina lilyana  anggraini  amida  gita wulan  karissa rana  nasrul putra ain azka  giat sebut  tim mahasiswa teknik lingkung itera cipta paving block bahan sampah plastik nilai lebih kuat disbanding paving blok bagan semen  tyan nufutomo selaku dosen damping mahasiswa sebut  ide buat paving block bahan limbah plastik lihat referensi laku salah satu daerah jawa tengah  coba terap lampung  upaya kurang sampah plastik sulit urai   tuju daur ulang sampah lihat masalah sampah plastik terus tumpuk bagai tempat masyarakat  olah sampah sebut jadi buah benda lebih manfaat  jadi paving block  ujar tyan  rabu  baca lengkap,False,False,True,False,True,False,False,False,True,False,False,True
1155,tilik unik ajang balap perahu manfaat limbah plastik uganda uganda balap perahu plastik daur ulang sabtu  upaya sedang laku rang cemar air  acara sebut gelar danau victoria dekat distrik wakiso uganda tengah  tarik bagai sekolah dasar tengah lokasi air  romina wilke koehler  anggota dewan hills international school  rupa salah satu selenggara acara sebut  kata edisi empat ajang balap   tanya sekolah bagaimana buang plastik   kumpul plastik kemudian buang  jelas koehler  sebut jumlah sekolah kembang cara - cara inovatif daur ulang sampah plastik  ubah jadi rajin tangan  kursi  meja   perlu temu cara kurang cemar air  gantung air hidup  jadi sangat penting bicara generasi terus cara lindung  air  ujar  koehler nyata optimisme lebih banyak orang kontribusi kurang polusi lalu inisiatif  peter julius ogenrwot  orang guru sekolah tengah chrysalis distrik omoro  uganda utara  kata dengar acara sebut media sosial putus partisipasi   mulai klub daur ulang  kini buat kursi tempat sampah botol plastik kumpul sekolah  ujar  tekan ajang balap perahu beri sempat siswa paham penting konservasi air daur ulang sampah plastik ,False,False,True,False,True,False,False,False,True,False,False,True
1158,ide kreatif manfaat plastik bekasthumbs upsmiling face kreatif edukasi inspirasi poo viral kerajinantangan amazing trending,False,True,False,False,True,False,False,False,True,False,False,True
1177,daur ulang sampah plastik kreasi anak sd,False,False,True,False,True,False,False,True,False,False,False,True
1181,backhand index pointing rightmasya allah  tabarakallah hasil karya daur ulang sampah plastik siswa kelas b kusmiling face with hearts hasil karya siswi perempuanthumbs upface blowing a kiss bungkus makan ringan  bungkus mie instant  - terimakasih anak hebat ibu gurusmiling face with heartsthumbs up p hasilkaryasiswakelasb daurulangsampahplastik kolasebajubatik,False,False,True,False,True,False,False,False,True,False,False,True
1200,edukasi  praktek daur ulang sampah plastik jadi paving blok tpsr sahabat langgeng sama mahasiswa kkn unsika tahun kknunsika unsika daurulangsampahplastik tpsr konservasi gogreen,False,False,True,False,True,False,False,False,True,False,False,True
1214,p  daur ulang sampah plastik tempat sampah pot bungasmiling face with open hands yuuk  jaga lingkung r  kurang   daur ulang  smiling face with open hands sdnkrenceng proyekprofilpelajarpancasila gayahidupberkelanjutan daurulang daurulangsampah daurulangsampahplastik,False,False,True,False,True,False,False,False,True,False,False,True
1215,dosen stti bontang sukses daur ulang limbah plastik jadi bahan bakar minyak orang lihat sampah milik nilai ekonomi  sekolah tinggi teknologi industri  stti  bontang justru lihat balik  sampah kelola baik benar  beri nilai ekonomi masyarakat  kampus bawah atap yayasan didik islam  yabis  bontang  sukses ubah limbah sampah plastik jadi bahan bakar minyak  bbm  hasil inovasi bahkan usul lomba perintah kota  pemkot  bontang oktober datang  ahmad yani  irhamni nuhardin  fitria  ratnawati  irianto  empat nama balik inovasi sebut  modal kompor gas  tabung freon  selang  tabung biskuit  empat dosen stti bontang sukses hasil bbm limbah sampah plastik  irhamni nuhardin kata  hasil teliti olah limbah sampah plastik jadi bbm ikut lomba inovasi  teliti teknologi tepat  si peena  kota bontang  lomba tahun  pemkot bontang usung inovasi tema kembang teknologi wawas lingkung  tiga hasil teliti aju stti bontang desalinasi air laut energi matahari sumber air tawar masyarakat pulau kota bontang  manfaat limbah organik produksi bahan bakar gas tambah effective microorgabism - rancang bangun sistem distilasi air laut energi surya metode desalinasi single stage flash   semua usul hasil teliti masuk si peena  semua wawas lingkung  ungkap perempuan rundung sebut  kembang teknologi wawas lingkung rujuk atur wali kota  wali  bontang nomor tahun kurang produk plastik sekali pakai  lalu kembang teknologi  harap volume sampah bontang tekan tahun   kelola sampah milik nilai ekonomi masyarakat  ucap  tahu  volume sampah kota bontang tahun bilang cukup tinggi  hari  jumlah sampah hasil masyarakat capai ton   ton sampah plastik  terang  lama  sampah plastik bontang cacah kirim pulau jawa  padahal kelola baik benar  sampah - sampah manfaat beri nilai ekonomi cukup tinggi   situ lah coba olah sendiri limbah sampah plastik kota bontang  kata  dosen tim teliti stti bontang ahmad yani tutur  jauh  olah limbah gas metan bontang  kata  limbah sampah plastik kota taman  sebut bontang - kelola sendiri kembang teknologi  sampah beri nilai ekonomi    harga bahan bakar minyak jenis premium jual rp ribu per liter  kalau limbah sampah plastik kelola sendiri  harga tekan  kata  sisi  masyarakat perlu khawatir plastik   limbah sampah kelola jadi bbm  bbm hasil bukan premium  upa solar pertalite   lama batas alat  ujar  olah sampah jadi bbm  baik irhamni  ahmad yani  tiga rekan  manfaat barang bekas beli tempat loak tabung freon  kaleng biskuit  selang besi   semua bahan beli rp ribu  hasil uji coba laku  bahan bakar minyak hasil nyata pakai buat motor  kata  ahmad yani yakin  alat olah sampah modifikasi mungkin  masyarakat bontang manfaat baik aman  sekarang tinggal bagaimana dukung dana stakeholder kait   apabila alat sederhana lurah rt  banyak sampah rang  ucap  satu kilogram sampah hasil mililiter bbm manfaat teknologi buat irhamni kawan - kawan bilang cukup sederhana  limbah sampah plastik cacah masuk tabung freon panas atas kompor gas  hasil bakar kemudian alir lalu buah selang besi dingin kaleng biskuit   minyak olah tampung toples  ahmad yani terang  ideal olah sampah plastik satu kilogram hasil bbm satu liter  batas alat  satu kilogram sampah baru mampu hasil mililiter bbm   uji  perlu laku sempurna   sisa hasil bakar manfaat paping blok  kata  irhamni cerita  olah limbah sampah pernah ajar ilmu teknik kimia  khusus konversi energi  kata  prinsip  energi ubah satu bentuk bentuk  energi musnah  hancur   sampah plastik buat bahan minyak  sekarang bagaimana olah minyak  kata ,False,False,True,False,True,False,False,False,True,False,False,True
1217,dukung dng hatimured heart siapa yg dukung   designer  siswa tata busana yg butuh aplikasi tema baju daur ulang beli sini   sekolah study tour workshop ajar buat kreasi sampah plastik   artis  influencer pakai baju aplikasi daur ulang manggung  biar karya makin harga   yg nonton like n komen video sebar orang yg peduli butuh karya butuh nomor kelola dm cacagown ig  craft ssk susu  tegalarum  borobudur,False,False,True,False,True,False,False,True,False,False,False,True
1218,daur ulang sampah plastik jadi papan  moga manfaat  video sidalang sidalang singkat  kreasi daur ulang  salah satu proyek tunas nusa foundation cetus tahun jakarta  proyek rancang mampu dukung tiga aspek bangun lanjut  sustainable development  lingkung  ekonomi sosial  ingat tanggungjawab korporasi individual produksi sampah lalu mekanisme kreasi sampah jadi rajin kualitas siap jual komunitas ibu  remaja anak lokasi pilih ,False,True,False,False,True,False,False,False,True,False,False,True
1227,sampah pandang belah mata kalau cara manfaat nya jadi nilai ekonomi  manfaat kan daur ulang rajin  jual empul sampah  kang rongsok  dampak positif nya lingkung jadi bersih bebas sampah plastik    sadar sampah yg serak kalau jual uang buat tambah beli jajan anak  smiling face with heart - eyes  smiling face with heart - eyes  moga jadi motivasi lebih peduli lingkung folded hands,False,True,False,False,True,False,False,False,True,False,False,True
1230,aksi sama buat ubah every week we clean we educate we chnage rawan org  anak org sampah plastik kg  daur ulang kg terima kasih buat rawan yg hadir kali  tetap semangat ,False,False,True,False,True,False,False,False,True,False,False,True
1233,daur ulang salah satu usaha atas limbah makin banyak hari  adapun sampah plastik olah aneka ragam  mulai buat tas  dompet  main anak - anak  bunga hias  pot  bagai  sederhana ialah kata tepat manfaat daur ulang sampah plastik  kali buat tas love d bungkus dancow,False,True,False,False,True,False,False,False,True,False,False,True
1238,tema lingkung ubah sampah plastik jadi buah ajar manfaat giat  kurang sampah plastik   tingkat kreativitas anak - anak ajak kreasi bentuk  warna  desain potong plastik buat baju unik   tingkat sadar lingkung  ajar daur ulang anak - anak ajar sampah plastik olah jadi manfaat kreatif   latih motorik halus potong  tempel  susun plastik kertas hvs  anak - anak latih koordinasi tangan mata   kenal seni estetika anak - anak ajar cipta indah tarik bahan pakai  ikut terus giat anakpaudkreatif daurulangsampahplastik anaktkhebat salamkreatif,False,False,True,False,True,False,False,False,True,False,False,True
1240,karya anak bangsa  smiling face with heart - eyes  daur ulang sampah plastik thumbs up p costumkarnaval karyadariplastik kru daurulangsampah lampung,False,False,True,False,True,False,False,False,True,False,False,True
1241,ppg pai projek p  daur ulang sampah plastik jadi tempat pensil cantik  ppgpai ppg p sekolah,False,False,True,False,True,False,False,False,True,False,False,True
1244,daur ulang sampah plastik reelsfbpro jangkauanluas edukasisampahplastik semuaorang,False,False,True,False,True,False,False,False,True,False,False,True
1263,adelia chantika cantik hand with index finger and thumb crossed light skin tonesmiling face with hearts p  proyek kuat profil ajar pancasila  pakai bju bekas plastik  daur ulang langkah bukti cerdas  terus maju sayang red heartsmiling face with hearts fbpro fotomanizanakkusmiling face with hearts p,False,True,False,False,True,False,False,True,False,False,False,True
1270,aneka bunga plastik daur ulang karya siswa smp negeri bunta  reelfbpro monetisasi fyp plastikdaurulang,False,True,False,False,True,False,False,True,False,False,False,True
1272,tugas sekolah kak buat rajin daur ulang sampah plastik sachet hari bumi dunia tgl smiling face with hearts film fyp fbpro monetisasi,False,True,False,False,True,False,False,False,True,False,False,True
1303,referensi kostum daur ulang kresek tutup botol plastik  buat kamu bingung cari ide kostum daur ulang  event sekolah  karnaval  moga inspirasi  hand with index finger and thumb crossed fyp jangkauanluas viral,False,False,True,False,False,True,False,False,True,False,False,True
1309,tilik unik ajang balap perahu manfaat limbah plastik uganda uganda balap perahu plastik daur ulang sabtu  upaya sedang laku rang cemar air  acara sebut gelar danau victoria dekat distrik wakiso uganda tengah  tarik bagai sekolah dasar tengah lokasi air  romina wilke koehler  anggota dewan hills international school  rupa salah satu selenggara acara sebut  kata edisi empat ajang balap   tanya sekolah bagaimana buang plastik   kumpul plastik kemudian buang  jelas koehler  sebut jumlah sekolah kembang cara - cara inovatif daur ulang sampah plastik  ubah jadi rajin tangan  kursi  meja   perlu temu cara kurang cemar air  gantung air hidup  jadi sangat penting bicara generasi terus cara lindung  air  ujar  koehler nyata optimisme lebih banyak orang kontribusi kurang polusi lalu inisiatif  peter julius ogenrwot  orang guru sekolah tengah chrysalis distrik omoro  uganda utara  kata dengar acara sebut media sosial putus partisipasi   mulai klub daur ulang  kini buat kursi tempat sampah botol plastik kumpul sekolah  ujar  tekan ajang balap perahu beri sempat siswa paham penting konservasi air daur ulang sampah plastik ,False,True,False,False,True,False,False,False,True,False,True,False
1312,gemoy bangett sihh grinning face with sweat fashion show anak tema daur ulang plastik,False,False,True,False,True,False,False,False,True,False,False,True
1320,ubah sampah plastik jadi rebricks  material bangun ramah lingkung siapa sangka sampah plastik jadi material bangun kuat lanjut  rebricks  inovasi brilian anak bangsa ubah limbah plastik jadi paving block  hollow block  ventilation block proses bakar  berkat inovasi  rebricks hasil raih juara housing related innovation  established business btn housingpreneur  buah ajang kompetisi btn dorong inovasi sektor rumah  btnhousingpreneur hgcthi,False,False,True,False,True,False,False,False,True,False,False,True
1324,olah sampah plastik opening beaming face with smiling eyesred heart semangat anak muda kub st  fransiskus red heart terus jadi anak kreatif selalu ajar baru  fyp sorot pengolahansampahplastik,False,False,True,False,True,False,False,False,True,False,False,True
1329,siap utk kumpul besok tugas sekolah habibi olah sampah plastik ecobrik,False,False,True,False,True,False,False,False,True,False,False,True
1332,yuk lihat bagaimana olah sampah plastik limbah tani jadi barang nila ekonomis  solusi jembrana selamat lingkung tingkat tani  jembranakembalijaya jembranamaju,False,False,True,False,True,False,False,False,True,False,False,True
1335,hari  ratus botol plastiksake sortir  kupas  hub olah sampah plastik letak bekas  jawa barat  botol - botol plastik  kupas  cara buang label tutup botol  akhir olah jadi komoditas cacah plastik dulang untung hingga ratus juta rupiah per bulan  sakinah habis lebih tahun hidupnyawoman white hair jadi pulung  akhir gabung tempat olah sampah kitaolah  id  sama kupas botol baya  tetap kerja tengah batas usia tak muda   dulu kuat  mau mulung pagi malam enggak masalah  sekarang stamina enggak kayak dulu   kan tetap butuh makan  sembari kerja kupas botol  sakinah kerja kerap edukasi pilah sampah   kadang diajarin gimana mem sampah  kalau sampah kumpul  jangan campur  kalau banyak tukar  meski hasil bilang lebih sedikit  sakinah aku syukur sangat nikmat rutinitasnya kitaolah  id   kalau dulu memang duit lebih besar  risiko besar  hari target kumpul sampah berapa banyak  panggul sendiri bawa kepul  tambah   risiko kaki tusuk beling  kawat  benda - benda tajam  kalau sini kan lebih aman  sakinah aku  sini kerja tak terlalu ngoyo   suka diingetin  kalau capek istirahat jangan dipaksain  tiap jam siang istirahat satu jam  kalau jadi pulung boro - boro istirahat  tambah  baca kisah ,False,True,False,False,False,True,False,True,False,False,False,True
1338,presentasi hasil olah sampah plastik anak kelas sd videoondemand vod presentasi sampahplastik pengolahansampahplastik anakkelassatusd viral fyp,False,True,False,False,True,False,False,True,False,False,False,True
1347,mini vlog kali aku ajak lokasi olah limbah sampah ubah jadi furniture  bahan bangun rumah  tempat tinggal  media tanam pupuk  inovasi anak bangsa sendiri  luar biasa salut banget  bangga euy beaming face with smiling eyes aku cukup tarik rumah bahan olah limbah plastik  usah parno masa sih rumah bahan limbah plastik  nyata bukti kuat gempa badai tahan api  jadi mudah bakar  terus aku tanya panas efek radiasi bagai  orang jelas kalau aman sekali uji klinis bahan adem  rumah gak panas  coba nih inovasi face with rolling eyesbeaming face with smiling eyes senang rasa kalau indonesia milik inovasi sendiri atas masalah sampah  masalah sampah selalu jadi masalah bahan dunia mana hari  bila atas  support  ayo semangat flexed biceps  sampahplastik klaten  apr ,False,False,True,False,True,False,False,False,True,False,False,True
