Unnamed: 0,text,Recyclability_Negative,Recyclability_Neutral,Recyclability_Positive,Recyclability (PET)_Negative,Recyclability (PET)_Neutral,Recyclability (PET)_Positive,Recycling_Negative,Recycling_Neutral,Recycling_Positive,Future_Negative,Future_Neutral,Future_Positive
455,booth le minerale jakarta fair mayor  jfk  beri edukasi konsumen  adapun edukasi kait produk daur ulang pet nila ekonomi ,False,False,True,False,False,True,False,True,False,False,False,True
458,enzim lcc temu teliti mampu urai plastik utama pet kini mulai skala industri perancis  carbios pabrik daur ulang rencana bangun kapasitas daur ulang  ton limbah pet per tahun enzim lcc ,False,False,True,False,False,True,False,True,False,False,False,True
459,pt inocycle technology group tbk  nov  usaha daur ulang limbah plastik jenis pet  polyethylene terephthalate  tambah lini bisnis baru buat resin  chips daur ulang  lengkap,False,False,True,False,False,True,False,True,False,False,False,True
461,grup alba bangun pabrik daur ulang sampah plastik jenis pet food grade kendal industrial park mampu olah  ton limbah botol plastik per tahun ,False,False,True,False,False,True,False,True,False,False,False,True
462,bumi indus padma jaya pabrik daur ulang pet lokal indonesia pertama teknologi foodgrade yakin dukung industri lanjut,False,False,True,False,False,True,False,False,True,False,False,True
464,revolusi industri kemas pangan  sip tetap standar kemas minum bahan  pet daur ulang  rpet ,False,False,True,False,False,True,False,False,True,False,False,True
473,coca - cola europacific partners indonesia dynapack asia resmi fasilitas daur ulang botol plastik pet bekas  sustainable sustainability lanjut lanjut csr majalahcsrid indonesia bisnisberkelanjutan botolpet botolplastik,False,False,True,False,False,True,False,True,False,False,False,True
483,wujud praktik bisnis ramah lingkung pt namasindo plas energi surya buat botol pet daur ulang,False,True,False,False,False,True,False,False,True,False,False,True
495,galon isi ulang yg bahan bpa kategori material plastik paling sulit daur ulang  jelas bahaya lingkung  galon pet paling mudah nila daur ulang  mudah kelola kumpul nilai ekonomi tinggi jadi suka kumpul sampah ,False,True,False,False,False,True,False,False,True,True,False,False
508,indonesia sulit cari untung bisnis  omset daur ulang plastik memang janji capai rp juta  bulan  net income rp juta  sungguh ironis ingat tuju awal beri dampak positif lingkung hidup ekonomi masyarakat ,True,False,False,True,False,False,False,True,False,True,False,False
535,kunjung pabrik naga kuda brand batas maros - makassar  takjub tangan ibu feni tim semua jenis sampah plastik olah seluruh jadi produk nila ekonomi ,False,True,False,False,False,True,False,False,True,False,False,True
549,csr aft babullah hasil manfaat sampah plastik jadi barang nila ekonomis buat batu bata paving block batu angin  sampahplasik csrpertamina,False,True,False,False,False,True,False,False,True,False,False,True
590,indonesia udh yg nama bank sampah kok  cuma emg sadar diri masing aja yg kurang ka  laku bisnis daur ulang sampah plastik kok  kalo sadar diri tinggi sih enak gaperlu gaji pulung utk keliling udh yg nyetor lapak ,True,False,False,False,False,True,True,False,False,False,False,True
600,parah sebenernya ga efektif sistem daur ulang indonesia  jangan e - waste plastik aja kacrut  terus kalo mau pake paper bag rata sini blm pake yg murni daur ulang krn supplynya kurang buat bisnis ,True,False,False,False,True,False,True,False,False,False,True,False
626,yantie ekaputri produsen yg ngeyel soal kemas plastik ukur kecil kan kurang minat industri daur ulang,False,True,False,True,False,False,True,False,False,True,False,False
628,jang dongmin nyata bisnis kaya raya  punya warnet  pc bang  usah jasa bersih bersih rumah usaha daur ulang botol plastik pas kecil jarang banget liat ortunya  yg kerja keras senin sampe senin  pergi gelap pulang dah gelap ,False,False,True,False,False,True,False,True,False,False,False,True
637,usaha daur ulang plastik kemas plastik sekali pakai nila tinggi material daur ulang bahan baku produksi pabrik makin banyak material daur ulang makin baik industri plastik negara sangat kurang bahan baku ,False,False,True,False,False,True,True,False,False,False,False,True
641,topnewsmetrotv perintah milik perhati olah sampah plastik upaya terus dorong industri daur ulang plastik nasional  perintah optimis daur ulang sampah plastik kembang  daur ulang sampah plastik untung ,True,False,False,False,False,True,True,False,False,False,False,True
652,gantung indonesia sampah impor industri daur ulang timbul tantang signifikan  kurang bahan baku negeri terus jadi utama sektor pulp kertas plastik ,True,False,False,True,False,False,True,False,False,True,False,False
659, kembang industri daur ulang plastik negeri terus kebut perintah upaya strategis substitusi bahan baku impor  samping butuh bahan baku plastik sangat tinggi  visi industridaurulang,True,False,False,False,False,True,True,False,False,False,False,True
660,indonesia juang lepas diri gantung sampah impor jadi sangat penting industri daur ulang utama produksi kertas plastik ,True,False,False,False,False,True,True,False,False,False,False,True
664,unpopular opinion  gausah esktrim batasin plastik  plastik limbah yg daur ulang lama layak  industri banyak yg gantung sama daur ulang plastik  pulung aja jtan sini yg jadi ujung tombak pabrik  bukan arti pake enak ,False,False,True,False,True,False,False,False,True,False,True,False
666,menteri industri airlangga hartarto kata upaya daur ulang plastik alias recycle plastic indonesia kalah negara maju ,True,False,False,False,True,False,True,False,False,False,True,False
677,kampos usaha startup asal italia produksi pakai renang kemeja t - shirt  amp  mana seluruh produk buat botol plastik daur ulang  bekas  meski bukti banyak masyarakat plastik hindar  larang ,True,False,False,False,False,True,True,False,False,False,False,True
679,tp gue cukup penasaran botol daur ulang aqua ngambil source pet le minerale  masyarakat paham aja kalo benar industri manufaktur plastik source utama bukan virgin plastik bekas  yes they  re recyclable ,False,True,False,False,False,True,False,True,False,False,False,True
686, sampah plastik bahan baku industri daur ulang negeri  jadi lebih tengah  lebih tengah impor,True,False,False,True,False,False,True,False,False,True,False,False
692,halo sobat laut sedang langsung fgd susun pedoman kelola sampah plastik alat tangkap ikan ayo kembang industri daur ulang alat tangkap ikan indonesia minim aldfg marinedebris tknpsl,False,False,True,False,False,True,False,True,False,False,False,True
705,menteri industri airlangga hartarto kata upaya daur ulang plastik alias recycle plastic indonesia kalah negara maju ,True,False,False,False,True,False,True,False,False,False,True,False
708, peluang kembang industri daur ulang plastik indonesia nilai cukup besar ingat daur ulang sampah rumah tangga level ,True,False,False,True,False,False,True,False,False,True,False,False
710,plastik bahan milik tingkat daur ulang cukup tinggi plastik bekas milik nilai ekonomi jadi bahan baku olah proses reuse   maupun recycle  daur ulang  proses jadi ulang - ulang ,False,True,False,False,False,True,False,False,True,False,False,True
717,olah daur ulang sampah plastik perlu tingkat  plastic finance salah satu platform yg tawar investasi yg ramah lingkung fokus sistem daur ulang sampah  plasfuture zerowaste plasticfinance,False,False,True,False,True,False,True,False,False,False,True,False
720,padahal banyak potensi cuan hasil dri daur ulang sampah jadi kembang ekonomi sirkular  tingkat daur ulang sampah plastik indonesia rendah,True,False,False,False,True,False,True,False,False,False,True,False
745,adupi  industri daur ulang plastik pulih tahun depan,True,False,False,False,True,False,True,False,False,False,True,False
751,beberapa sektor udah jalan  industri daur ulang plastik  inov  daur ulang logam berat  mhki  proyek biomassa  amp  wte  oasa toba  sinkron  amp  dukung penuh bijak nasional ,True,False,False,False,True,False,True,False,False,False,True,False
756,tahu plastik urai jadi bahan bakar butuh kg sampah plastik hasil satu galon bensin  tahu industri daur ulang plastik milik kerja sangat buruk   sampah pernah hasil,True,False,False,False,False,True,True,False,False,False,False,True
762,prospek industri daur ulang plastik indonesia tahun depan kira bakal makin suram lantar dampak perang dagang reda ,True,False,False,False,True,False,True,False,False,False,True,False
764,daur ulang indonesia terlalu maju  anak muda buat jam tangan sampah plastik sinar terang usaha startup henti rusa lingkung  sedang proses dukung giat maksimal ,False,False,True,False,False,True,False,False,True,False,False,True
773,pusat riset ekonomi perilaku sirkuler badan riset inovasi nasional  brin  teliti potensi sampah plastik kemas lap layak daur ulang nila tinggi  iptek adadikompas,False,False,True,False,False,True,False,True,False,False,False,True
777,ipi  ikat pulung indonesia  punya juta anggota  industri daur ulang plastik tiap kota  industri petrokimia kawasan cilegon industri kemas makan  semua serap bas juta tenaga kerja  amp  investasi trilyunan rupiah ,False,False,True,False,True,False,False,False,True,False,True,False
779,bukan cuma lingkung daur ulang sampah plastik bantu putar ekonomi loh  mulai ber kawanplastik ,False,False,True,False,False,True,False,False,True,False,False,True
789, ubah sampah plastik yg tolak kepul  loak jadi paving block  keren hasil daur ulang keren sumber nyerap sampah yg serap industri daur ulang skrg ,False,True,False,False,False,True,False,False,True,False,False,True
792,perintah maju payung industri daur ulang plastik tanah air yg jadi kontributor kuat ekonomi nasional ,True,False,False,False,True,False,True,False,False,False,True,False
796,exactly jey  aku ga tuju sedot sama gelas plastik hitung per pc  mending ikut cara udah laku hitung per kg  industri daur ulang efektif mindset orang - orang tahap environmental ,True,False,False,False,True,False,True,False,False,False,True,False
797,soal investasi industri daur ulang sampah plastik tantang luar biasa abrek  salah satu pilah sampah optimal  industri daur ulang mau repot mem bersih ,True,False,False,False,True,False,True,False,False,False,True,False
812,laksono solusi jangka pendek  kalau mau loh sampah jangka panjang proses lama  dsn industri dukung  misal daur ulang sampah plastik punya  kalau datang usaha asing perlu dana  sabar lah dulu miskin ,True,False,False,True,False,False,False,True,False,True,False,False
815,kondisi jadi makin berat butuh sampah kemas sachet besar  beda butuh industri daur ulang sampah botol plastik pet  sampahsachetsiapapunya adaapasampahsachet  kemanaperginyasampahsachet,False,True,False,False,True,False,True,False,False,True,False,False
819,peran industri daur ulang sampah khusus plastik sangat penting konsep ekonomi sirkular lingkar  hadir mampu hadir produk inovasi daur ulang sampah plastik ,False,False,True,False,False,True,False,False,True,False,False,True
826,daur ulang filter terracycle steril cabik - cabik kemudian campur filter dng material daur ulang  mungkin filter utk lebur dlm plastik industri yg macam kayu plastik kualitas rendah  terimakasihkretek,False,False,True,False,True,False,False,False,True,False,True,False
828,giling banyak yg rugi rusak rantai daur ulang plastik  sadar bisnis baik win solution rendah,True,False,False,True,False,False,True,False,False,True,False,False
831,rakyat ekonomi rendah jaga alam kecil  ga buang sampah sembarang  biasa daur ulang kurang konsumsi plastik kertas air listrik apa lebih,False,False,True,False,False,True,False,False,True,False,False,True
836,sampah plastik daur ulang manfaat  milik nilai ekonomis  rendah,False,True,False,False,False,True,True,False,False,False,False,True
846,waketum adupi wiganda sampah jenis sachet plastik multilayer nilai ekonomis sangat rendah  minat pulung pulung sampah sachet sangat kecil  amp  butuh industri daur ulang sampah kemas sachet jg sgt rendah sampahsachetsiapapunya,False,True,False,False,True,False,True,False,False,True,False,False
854,pslb botol plastik plastik daun maupun perabot plastik  daur ulang  bahkan jadi komoditas ekonomi sayang perhati perintah sangat rendah usaha daur ulang plastik sering kena dampak naik turunya harga plastik ,True,False,False,False,False,True,True,False,False,False,False,True
863,las main nbyl yantie stpl industri daur ulang sangat suka kalau ukur sampah plastik pet besar galon  lama industri daur ulang jarang mau daur ulang sampah plastik aqua botol apa sampah plastik banyak yg kotor nya minta ampun,False,True,False,False,False,True,True,False,False,True,False,False
867,banyak sampah plastik aqua mini yg jarang industri mau daur ulang nih,False,True,False,True,False,False,True,False,False,True,False,False
869,gimana orang kebaya sampah plastik aqua mini yg jarang industri mau daur ulang,False,True,False,True,False,False,True,False,False,True,False,False
886,gunung sampah plastik datang industri daur ulang negara - negara maju  desa sumengko utara jadi salah satu destinasi akhir produk - produk plastik hasil daur ulang  recyclingisnotenough breakfreefromplastic pantangplastik,True,False,False,True,False,False,True,False,False,True,False,False
887,proses daur ulang galon sekali pakai sendiri rupa salah satu solusi manfaat sampah plastik beban lingkung bahkan banyak negara maju siklus ekonomi daur ulang limbah plastik anggap salah satu solusi kelola limbah yg cukup,False,False,True,False,False,True,False,False,True,False,False,True
893,jadi entrepreneur usia tahun henti kerja usia tahun patah semangat paul tasner mulai bisnis daur ulang plastik ubah sampah jadi kemas ramah lingkung ,False,False,True,False,True,False,False,False,True,False,True,False
896,makin hari makin banyak masyarakat akrab giat daur ulang plastik  tuju ekonomi sadar penting bebas lingkung sampah plastik  bethehero,False,False,True,False,False,True,False,False,True,False,False,True
902,hi sobatbinamarga  teknologi campur aspal limbah plastik rupa buah upaya kurang sampah plastik laut  marine debris  indonesia utama limbah kantong kresek cenderung harga pasar industri daur ulang ,False,False,True,False,True,False,True,False,False,False,False,True
903,manfaat alias daur ulang  bantu - bantu kurang sampah plastik lingkung tempat tinggal  kamu jadi lahan bisnis baru  sekarang banyak produk barang pakai tas bahkan keranjang pakai buat sampah plastik ,False,True,False,False,False,True,False,False,True,False,False,True
