Unnamed: 0,text,Recyclability_Negative,Recyclability_Neutral,Recyclability_Positive,Recyclability (PET)_Negative,Recyclability (PET)_Neutral,Recyclability (PET)_Positive,Recycling_Negative,Recycling_Neutral,Recycling_Positive,Future_Negative,Future_Neutral,Future_Positive
416,jangan malu aku galon sekali pakai inovasi baik bahan pakai pet jadi punya nilai tinggi utk daur ulang stop bodoh masyarakat penting bolak balik fakta yg benar lindung bisnis satu pihak ,False,False,True,False,False,True,False,True,False,False,False,True
482,makin aktif korporasi yg plastik daur ulang jenis pet u  jadi kemas baru  bahan baku  garmen  muncul bank sampah jabodetabek  yg perlu suluh lebih intensif lg masyarakat bs aktif laku pilah sampah,False,False,True,False,False,True,False,False,True,False,False,True
497,harap depan makin banyak masyarakat mulai daur ulang sampah plastik buat ngurangin tumpu sampah sulit urai,False,False,True,True,False,False,True,False,False,True,False,False
508,indonesia sulit cari untung bisnis  omset daur ulang plastik memang janji capai rp juta  bulan  net income rp juta  sungguh ironis ingat tuju awal beri dampak positif lingkung hidup ekonomi masyarakat ,True,False,False,True,False,False,False,True,False,True,False,False
531,baru mantabdouble exclamation mark emang benar hasil olah limbah plastik lebih cakep drpd pertaminadex  si kuda laut siap aja modar bin bangkrut  kira  hasil karya anak negri bakal support malah binasa perintah exclamation question mark,False,True,False,False,True,False,False,False,True,False,False,True
589,fasilitas daur ulang sangat sedikit sadar masyarakat kurang  satu - satu jalan buat usaha pakai kemas yg ramah lingkung kalo bener niat bikin kampanye anti sampah plastik ,True,False,False,False,True,False,True,False,False,False,True,False
591,waduhh malah war simpel c  jangan buang sampah sembarang ajar cara daur ulang kurang plastik pokok semua sama samaa bisaa jangan apa apa perintah  masyarakat aja kurang bebal ,True,False,False,True,False,False,True,False,False,True,False,False
592,salah satu faktor sistem daur ulang sampah plastik jalan baik sadar masyarakat kurang buang sampah sembarang,True,False,False,True,False,False,True,False,False,True,False,False
601,larang kantong plastik sekali pakai anggap solusi kurang tepat beberapa pihak turun omzet  furec harap perintah fokus baik sistem olah sampah edukasi masyarakat  amp  wajib bahan daur ulang  bahan ldu ,True,False,False,False,False,True,True,False,False,False,False,True
677,kampos usaha startup asal italia produksi pakai renang kemeja t - shirt  amp  mana seluruh produk buat botol plastik daur ulang  bekas  meski bukti banyak masyarakat plastik hindar  larang ,True,False,False,False,False,True,True,False,False,False,False,True
679,tp gue cukup penasaran botol daur ulang aqua ngambil source pet le minerale  masyarakat paham aja kalo benar industri manufaktur plastik source utama bukan virgin plastik bekas  yes they  re recyclable ,False,True,False,False,False,True,False,True,False,False,False,True
754,indonesia daur ulang jadi plastik sayang olah limbah daur ulang sistem jalan baik negara  mulai masyarakat yg biasa pisah sampah yg daur ulang tempat olah sampah,False,True,False,True,False,False,True,False,False,True,False,False
776,c plastik jadi masalah dunia  produsen semua produk mau usaha besar kecil ga tuh mau tanggung jawab bikin tempat daur ulang sampah plastik  ritel cuma kasih tarif tetap biaya beban konsumen  masyarakat ga tertib ,True,False,False,True,False,False,True,False,False,True,False,False
790,salah satu faktor sistem daur ulang sampah plastik jalan baik sadar masyarakat kurang buang sampah sembarang,True,False,False,False,True,False,True,False,False,False,True,False
858,dorong ubah perilaku masyarakat sampah plastik produsen perlu komitmen buat produk ramah lingkung ,False,False,True,False,False,True,False,False,True,False,False,True
896,makin hari makin banyak masyarakat akrab giat daur ulang plastik  tuju ekonomi sadar penting bebas lingkung sampah plastik  bethehero,False,False,True,False,False,True,False,False,True,False,False,True
917,simbol segitiga angka - tengah sering kali anggap simbol daur ulang banyak masyarakat  padahal simbol sebut fungsi tunjuk mampu daur ulang suatu produk plastik fungsi tunjuk jenis plastik ,False,False,True,False,True,False,True,False,False,False,True,False
968,greenpeace imbau masyarakat kurang konsumsi plastik satu - satu kunci atas masalah sampah plastik kurang konsumsi  daur ulang pernah cukup solusi sampah plastik lingkung,True,False,False,True,False,False,True,False,False,True,False,False
1001, tingkat sadar masyarakat soal plastik bentuk people power lawan hegemoni plastik  tak kalah penting  tekan pabrik  banyak bikin produk plastik sekali daur ulang bahkan gak didaurulang sama sekali ,True,False,False,True,False,False,True,False,False,True,False,False
1007,gera eco - friendly sedang jamur kalang masyarakat  tak beli buat sendiri pouch plastik bekas  ikut lengkap  haribumi,False,True,False,False,True,False,False,False,True,False,False,True
1041,bentuk peduli lewat kreativitas ubah sampah jadi pesan jadi seni solusi  temu wajah plastik pasar gotong royong aplikasi media pintar juang  dukung gera daur ulang dukung seniman lokal dukung bumi sama ,False,True,False,False,True,False,False,False,True,False,False,True
1071,sedikit sentuh kreativitas mau sampah plastik buang jadi berhargaa ,False,False,True,False,False,True,False,False,True,False,False,True
1073,daur ulang  jumlah sampah non - organik makin besar tiap tahun fakta sedikit jumlah sampah daur ulang indonesia  sisi waktu urai sampah plastik  amp  kaleng capai puluh hingga ratus tahun lho  masyarakatbijaksampah,False,False,True,False,False,True,False,False,True,False,False,True
1107,milik ton sampah buat hari favela brasil infrastruktur daur ulang butuh sedikit kreativitas senang buat orang semangat daur ulang ,True,False,False,True,False,False,True,False,False,True,False,False
1119,dosen stti bontang sukses daur ulang limbah plastik jadi bahan bakar minyak orang lihat sampah milik nilai ekonomi  sekolah tinggi teknologi industri  stti  bontang justru lihat balik  sampah kelola baik benar  beri nilai ekonomi masyarakat  kampus bawah atap yayasan didik islam  yabis  bontang  sukses ubah limbah sampah plastik jadi bahan bakar minyak  bbm  hasil inovasi bahkan usul lomba perintah kota  pemkot  bontang oktober datang  ahmad yani  irhamni nuhardin  fitria  ratnawati  irianto  empat nama balik inovasi sebut  modal kompor gas  tabung freon  selang  tabung biskuit  empat dosen stti bontang sukses hasil bbm limbah sampah plastik  irhamni nuhardin kata  hasil teliti olah limbah sampah plastik jadi bbm ikut lomba inovasi  teliti teknologi tepat  si peena  kota bontang  lomba tahun  pemkot bontang usung inovasi tema kembang teknologi wawas lingkung  tiga hasil teliti aju stti bontang desalinasi air laut energi matahari sumber air tawar masyarakat pulau kota bontang  manfaat limbah organik produksi bahan bakar gas tambah effective microorgabism - rancang bangun sistem distilasi air laut energi surya metode desalinasi single stage flash   semua usul hasil teliti masuk si peena  semua wawas lingkung  ungkap perempuan rundung sebut  kembang teknologi wawas lingkung rujuk atur wali kota  wali  bontang nomor tahun kurang produk plastik sekali pakai  lalu kembang teknologi  harap volume sampah bontang tekan tahun   kelola sampah milik nilai ekonomi masyarakat  ucap  tahu  volume sampah kota bontang tahun bilang cukup tinggi  hari  jumlah sampah hasil masyarakat capai ton   ton sampah plastik  terang  lama  sampah plastik bontang cacah kirim pulau jawa  padahal kelola baik benar  sampah - sampah manfaat beri nilai ekonomi cukup tinggi   situ lah coba olah sendiri limbah sampah plastik kota bontang  kata  dosen tim teliti stti bontang ahmad yani tutur  jauh  olah limbah gas metan bontang  kata  limbah sampah plastik kota taman  sebut bontang - kelola sendiri kembang teknologi  sampah beri nilai ekonomi    harga bahan bakar minyak jenis premium jual rp ribu per liter  kalau limbah sampah plastik kelola sendiri  harga tekan  kata  sisi  masyarakat perlu khawatir plastik   limbah sampah kelola jadi bbm  bbm hasil bukan premium  upa solar pertalite   lama batas alat  ujar  olah sampah jadi bbm  baik irhamni  ahmad yani  tiga rekan  manfaat barang bekas beli tempat loak tabung freon  kaleng biskuit  selang besi   semua bahan beli rp ribu  hasil uji coba laku  bahan bakar minyak hasil nyata pakai buat motor  kata  ahmad yani yakin  alat olah sampah modifikasi mungkin  masyarakat bontang manfaat baik aman  sekarang tinggal bagaimana dukung dana stakeholder kait   apabila alat sederhana lurah rt  banyak sampah rang  ucap  satu kilogram sampah hasil mililiter bbm manfaat teknologi buat irhamni kawan - kawan bilang cukup sederhana  limbah sampah plastik cacah masuk tabung freon panas atas kompor gas  hasil bakar kemudian alir lalu buah selang besi dingin kaleng biskuit   minyak olah tampung toples  ahmad yani terang  ideal olah sampah plastik satu kilogram hasil bbm satu liter  batas alat  satu kilogram sampah baru mampu hasil mililiter bbm   uji  perlu laku sempurna   sisa hasil bakar manfaat paping blok  kata  irhamni cerita  olah limbah sampah pernah ajar ilmu teknik kimia  khusus konversi energi  kata  prinsip  energi ubah satu bentuk bentuk  energi musnah  hancur   sampah plastik buat bahan minyak  sekarang bagaimana olah minyak  kata,False,True,False,False,True,False,False,False,True,False,False,True
1120,daur ulang kreatif  cara manfaat botol bekas jadi barang nila botol plastik bekas sering kali jadi limbah cari lingkung  padahal  sedikit kreativitas  botol bekas ubah jadi barang lebih manfaat  pot tanam  tempat simpan  bahkan rajin dekoratif  artikel bahas cara - cara manfaat botol bekas mudah langkah - langkah buat  tahap manfaat botol bekas  ide manfaat mulai  fungsi baru botol bekas  beberapa ide kreatif liput  pot tanam vertikal tempat simpan alat tulis wadah sabun cair lampu hias botol plastik  kumpul alat bahan siap botol bekas alat dukung  gunting cutter lem tembak cat spidol dekorasi tali  kain  bahan tambah  bersih siap botol cuci botol sabun hilang sisa isi bau  kering lebih mudah olah   potong bentuk sesuai butuh gunting cutter potong botol sesuai desain  hati - hati potong hasil rapi luka tangan   hias sempurna bentuk tambah warna  gambar  elemen dekoratif hasil lebih tarik  pot tanam  buat lubang kecil bawah drainase air   rawat hasil daur ulang selesai  hasil kreasi sesuai fungsi  buat pot tanam  tanam awat baik tumbuh subur  kreativitas  botol bekas jadi sampah ubah jadi barang manfaat estetis  bantu kurang limbah plastik  jadi peluang usaha coba bisnis daur ulang  cara tips ideas,False,True,False,False,False,True,False,False,True,False,False,True
1148,warga rawamangun daur ulang sampah plastik   orang warga rawamangun ikut workshop  loka karya  daur ulang limbah plastik sama suku dinas lingkung hidup kota administrasi jakarta timur dewan paroki gereja keluarga kudus aula betlehem  gereja keluarga kudus  jl  balai pustaka baru  lurah rawamangun  camat pulogadung  jakarta timur  sabtu    tuju workshop masyarakat tahu mana sampah daur ulang  milik nilai  pungkas kepala suku dinas lingkung hidup kota administrasi jakarta timur  herwansyah    adapun workshop ajar upa daur ulang sampah bahan plastik tutup botol  galon plastik    bahan sebut leleh oven kemudian bentuk sesuai selera beri warna - warna tarik  jadi wadah buah  talenan  nampan  papan nomor rumah bangku   giat daur ulang sampah laku dasar instruksi gubernur dki jakarta nomor tahun  pilah sampah organik  anorganik  sampah bahan bahaya racun     anwar  jt     jaktim jakarta sampah daurulang,False,False,True,False,False,True,False,False,True,False,False,True
1152,mahasiswa teknik lingkung itera juara lomba daur ulang sampah itera news  tim mahasiswa program studi teknik lingkung institut teknologi sumatera  itera  raih juara ii lomba daur ulang sampah festival lingkung maharipal uin raden intan lampung  beberapa waktu lalu  mahasiswa libat tim sebut azura purnama  septiana kusuma dewi  rahmah  saptina lilyana  anggraini  amida  gita wulan  karissa rana  nasrul putra ain azka  giat sebut  tim mahasiswa teknik lingkung itera cipta paving block bahan sampah plastik nilai lebih kuat disbanding paving blok bagan semen  tyan nufutomo selaku dosen damping mahasiswa sebut  ide buat paving block bahan limbah plastik lihat referensi laku salah satu daerah jawa tengah  coba terap lampung  upaya kurang sampah plastik sulit urai   tuju daur ulang sampah lihat masalah sampah plastik terus tumpuk bagai tempat masyarakat  olah sampah sebut jadi buah benda lebih manfaat  jadi paving block  ujar tyan  rabu  baca lengkap,False,False,True,False,True,False,False,False,True,False,False,True
1160,lomba fhesyen show smp n bitung baju sampah plastik daur ulang,False,True,False,False,True,False,False,False,True,False,False,True
1181,backhand index pointing rightmasya allah  tabarakallah hasil karya daur ulang sampah plastik siswa kelas b kusmiling face with hearts hasil karya siswi perempuanthumbs upface blowing a kiss bungkus makan ringan  bungkus mie instant  - terimakasih anak hebat ibu gurusmiling face with heartsthumbs up p hasilkaryasiswakelasb daurulangsampahplastik kolasebajubatik,False,False,True,False,True,False,False,False,True,False,False,True
1182,sahabat  lawan polusi sampah plastik laku daur ulang optimal potensi nilai ekonomis lho  salah satu cara lalu model daur ulang  rantai daur ulang jadi kunci utama terap ekonomi circular  laku daur ulang sampah plastik produk daur ulang kurang tumpu sampah tpa  model daur ulang milik nilai ekonomi masyarakat dukung industri - industri olah sampah ,False,False,True,False,True,False,False,False,True,False,False,True
1196,sampah plastik jadi masalah global atas dampak lingkung  kerja sama inovasi bagai lapis masyarakat perlu libat tanggulang masalah sampah plastik   perintah upaya manfaat potensi sampah plastik jadi nila ekonomis gandeng usaha masyarakat kurang sampah plastik lalu cara daur ulang manfaat potensi komoditas ekspor    lalu asistensi laku bea cukai wilayah sumatera utara bea cukai kualanamu pt polindo utama  hasil laksana lepas ekspor perdana sabtu  lokasi medan upa produk polyethylene terephthalate  pet  hasil daur ulang sampah plastik banyak kontainer produk pet masing - masing berat ton negara tuju taiwan  hasil daur ulang produk pet kemudian manfaat jadi bagai bentuk kemas  serat bahan buat pakai sepatu olahraga  positif libat umkm kumpul sedia produksi ekspor   kerja sama bagai pihak jalan misi perintah tanggulang dampak negatif sampah lingkung lalu kembang milik nilai jual cipta layan dukung investasi cipta lapang kerja   sahabat bc  yuk dukung kolom komentar segala upaya perintah dorongekspor bagai komoditas potensi ekspor terus jalan optimal      beacukaimakinbaik  ekspor plastik  recycling,False,False,True,False,False,True,False,False,True,False,False,True
1207,pabrik daur ulang sampah plastik baguna lokasi camat damar  resmi langsung anggota dpr ri rudianto tjen  sabtu  datang rudianto tjen damping ketua dpc pdip belitung timur  fezzi uktolseja anggota dprd provinsi nata sumitra sama rombong sambut langsung ketua baguna dpc pdip belitung timur kamarudin muten   ide pabrik sangat luar biasa  kalau lihat sampah kan ganggu hidup  nah sampah plastik olah beri nilai tambah ekonomi masyarakat  ujar wartawan  nilai  bel sampah plastik pabrik daur ulang sampah plastik baguna nila rp kilogram   harap menggerkan ekonomi rakyat  belitung timur seluruh pulau belitung bangka belitung umum  ujar   ide pabrik sampah plastik  bicara tingkat pusat  pikir  bila buat pabrik daur ulang sampah plastik tiap dpc se indonesia  luar biasa tambah nilai ekonomi masyarakat  pdiperjuangan bangunlahjiwadanbadannya tahunpdiperjuangan,False,False,True,False,True,False,False,True,False,False,False,True
1215,dosen stti bontang sukses daur ulang limbah plastik jadi bahan bakar minyak orang lihat sampah milik nilai ekonomi  sekolah tinggi teknologi industri  stti  bontang justru lihat balik  sampah kelola baik benar  beri nilai ekonomi masyarakat  kampus bawah atap yayasan didik islam  yabis  bontang  sukses ubah limbah sampah plastik jadi bahan bakar minyak  bbm  hasil inovasi bahkan usul lomba perintah kota  pemkot  bontang oktober datang  ahmad yani  irhamni nuhardin  fitria  ratnawati  irianto  empat nama balik inovasi sebut  modal kompor gas  tabung freon  selang  tabung biskuit  empat dosen stti bontang sukses hasil bbm limbah sampah plastik  irhamni nuhardin kata  hasil teliti olah limbah sampah plastik jadi bbm ikut lomba inovasi  teliti teknologi tepat  si peena  kota bontang  lomba tahun  pemkot bontang usung inovasi tema kembang teknologi wawas lingkung  tiga hasil teliti aju stti bontang desalinasi air laut energi matahari sumber air tawar masyarakat pulau kota bontang  manfaat limbah organik produksi bahan bakar gas tambah effective microorgabism - rancang bangun sistem distilasi air laut energi surya metode desalinasi single stage flash   semua usul hasil teliti masuk si peena  semua wawas lingkung  ungkap perempuan rundung sebut  kembang teknologi wawas lingkung rujuk atur wali kota  wali  bontang nomor tahun kurang produk plastik sekali pakai  lalu kembang teknologi  harap volume sampah bontang tekan tahun   kelola sampah milik nilai ekonomi masyarakat  ucap  tahu  volume sampah kota bontang tahun bilang cukup tinggi  hari  jumlah sampah hasil masyarakat capai ton   ton sampah plastik  terang  lama  sampah plastik bontang cacah kirim pulau jawa  padahal kelola baik benar  sampah - sampah manfaat beri nilai ekonomi cukup tinggi   situ lah coba olah sendiri limbah sampah plastik kota bontang  kata  dosen tim teliti stti bontang ahmad yani tutur  jauh  olah limbah gas metan bontang  kata  limbah sampah plastik kota taman  sebut bontang - kelola sendiri kembang teknologi  sampah beri nilai ekonomi    harga bahan bakar minyak jenis premium jual rp ribu per liter  kalau limbah sampah plastik kelola sendiri  harga tekan  kata  sisi  masyarakat perlu khawatir plastik   limbah sampah kelola jadi bbm  bbm hasil bukan premium  upa solar pertalite   lama batas alat  ujar  olah sampah jadi bbm  baik irhamni  ahmad yani  tiga rekan  manfaat barang bekas beli tempat loak tabung freon  kaleng biskuit  selang besi   semua bahan beli rp ribu  hasil uji coba laku  bahan bakar minyak hasil nyata pakai buat motor  kata  ahmad yani yakin  alat olah sampah modifikasi mungkin  masyarakat bontang manfaat baik aman  sekarang tinggal bagaimana dukung dana stakeholder kait   apabila alat sederhana lurah rt  banyak sampah rang  ucap  satu kilogram sampah hasil mililiter bbm manfaat teknologi buat irhamni kawan - kawan bilang cukup sederhana  limbah sampah plastik cacah masuk tabung freon panas atas kompor gas  hasil bakar kemudian alir lalu buah selang besi dingin kaleng biskuit   minyak olah tampung toples  ahmad yani terang  ideal olah sampah plastik satu kilogram hasil bbm satu liter  batas alat  satu kilogram sampah baru mampu hasil mililiter bbm   uji  perlu laku sempurna   sisa hasil bakar manfaat paping blok  kata  irhamni cerita  olah limbah sampah pernah ajar ilmu teknik kimia  khusus konversi energi  kata  prinsip  energi ubah satu bentuk bentuk  energi musnah  hancur   sampah plastik buat bahan minyak  sekarang bagaimana olah minyak  kata ,False,False,True,False,True,False,False,False,True,False,False,True
1221,aku berani tampil lomba fashion show  bahan daur ulang sampah plastik juara  walaupun tremor panas dingin  face with tears of joy foto lama  waktu hari ibu  yok manfaat sampah yg  fashionshow daurulangsampahplastik cintaibumikita semuaorang jangkauanluas,False,True,False,False,True,False,False,False,True,False,False,True
1235,bikin karya daur ulang senang hasil keren  sparkles kurang sampah plastik  ajar kreativitas  yuk  coba bikin sendiri rumah  daurulangsampahplastik inspirasi mecotikecoprint recyclesampahplastik,False,True,False,False,True,False,False,False,True,False,False,True
1238,tema lingkung ubah sampah plastik jadi buah ajar manfaat giat  kurang sampah plastik   tingkat kreativitas anak - anak ajak kreasi bentuk  warna  desain potong plastik buat baju unik   tingkat sadar lingkung  ajar daur ulang anak - anak ajar sampah plastik olah jadi manfaat kreatif   latih motorik halus potong  tempel  susun plastik kertas hvs  anak - anak latih koordinasi tangan mata   kenal seni estetika anak - anak ajar cipta indah tarik bahan pakai  ikut terus giat anakpaudkreatif daurulangsampahplastik anaktkhebat salamkreatif,False,False,True,False,True,False,False,False,True,False,False,True
1296,nadya bikin challenge daur ulang plastik,False,True,False,False,True,False,False,True,False,False,False,True
1308,nama produk  plastik bahan daur ulang kode produk  plastik informasi produk  bahan  - buat daur ulang plastik kemas nabati - anti air  fungsi  - bahan daur ulang - membuatn produk daur ulang sendiri - karya sanitasi - koleksi  ukur  p x l  cm x cm   cocok giat hari - hari  souvernir  giat masyarakat   harga normal rp  - harga spesial hari diskon  harga jadi rp  -  ongkir  order pesan wa  tulis   nama  no  hp  kode barang  nama barang  alamat lengkap  admin online  fast respon  chat whatsapp  - - - online order  senin - minggu   -   store fisik  kirim  distro daur ulang sampah solo jl  larasati no  kec  sereng kota solo follow   facebook  distrodaurulangsampah  instagran  alami kendala order komplain silah hubung tim support  - -  wida   senin - minggu   -   plastik bungkusplastik bungkuskopi daurulangbungkusplastik bahandaurulang plastikdaurulang daurulanglimbahplastik kreasidaurulang bungkusmilo bungkusnabati bungkusdaurulangsampah distrodaurulangtokodaurulang ramahlingkungan kerajinandaurulang sampahbawaberkah daurulanglimbahplastik recycleplastic limbahplastik manfaatsampah,False,True,False,False,True,False,False,False,True,False,False,True
1320,ubah sampah plastik jadi rebricks  material bangun ramah lingkung siapa sangka sampah plastik jadi material bangun kuat lanjut  rebricks  inovasi brilian anak bangsa ubah limbah plastik jadi paving block  hollow block  ventilation block proses bakar  berkat inovasi  rebricks hasil raih juara housing related innovation  established business btn housingpreneur  buah ajang kompetisi btn dorong inovasi sektor rumah  btnhousingpreneur hgcthi,False,False,True,False,True,False,False,False,True,False,False,True
1322,ajar ecobrick yuk   lama banyak olah sampah plastik ramah lingkung  salah satu bakar  plastik bakar keluar molekul dioxin racun lanjut bawa hujan racun sumber air  russel maier  perhati lingkung asal kanada kenal metode baru olah sampah plastik  metode olah plastik kreatif nama ecobrick hasil bagai barang manfaat  contoh kursi meja hasil manfaat ecobrick  ecobrick rupa bata ramah lingkung buat botol isi sampah plastik hingga padat  buat ecobrick sendiri nyata sebentar  walaupun proses lihat sederhana  buah botol plastik ukur mililiter isi gram sampah plastik tara lembar plastik bungkus mie instan  banyak workshop laku russel teman - teman indonesia kenal masyarakat metode ecobrick in  salah satu acara kenal metode east java ecobrick expedition mulai awal februari lalu  botol - botol hasil ecobrick sendiri rangkai lem bentuk jadi kursi  meja  bahkan manfaat bahan buat tembok layak batu bata  russel aku diri sama teman - teman mampu buat rumah  taman  meja  kursi filipina metode  metode sendiri bantu kurang sampah individu  rumah tangga  masyarakat luas keluar biaya besar  ingat cara mudah biaya jangkau  ecobrick sangat cocok laku indonesia  tahun lalu indonesia duduk peringkat dunia hasil sampah plastik laut tiongkok  metode ecobrick jadi salah satu solusi indonesia tinggal  prestasi  sebut  liat tunjuk gambar bawah yaa photos ambil dr bagai sumber thumbs up ecobrick pedulisampah kurangisampahplastik janganbuangsampahsembarangan banksampah caralainmencintailingkungan janganlupabahagia,False,True,False,False,False,True,False,False,True,False,False,True
1339,p  olah sampah plastik jadi hasil karya,False,True,False,False,True,False,False,False,True,False,False,True
1343,pak min juang lingkung  coba olah sampah plastik kumpul daur ulang jadi barang lebih   salah satu mimpi punya tempat olah sampah plastik mandiri  pak min beri manfaat masyarakat lingkung  sayang  alat lahan butuh biaya cukup besar   ayo donasi ikut jaga lingkung bareng pak min cara  klik  bit  ly  pakminfb  semangat pak min cara  ketik   pak min hebat  kolom komentar   jumatberkah lingkung plastik daurulang kitabisa orangbaik,False,False,True,False,True,False,False,False,True,False,False,True
1344,ubah sampah jadi minyak tanah tengah gejolak sampah atas  suratno  warga padukuhan siten  sumbermulyo  bambanglipuro sekaligus ketua bank sampah gerbang pilah hasil ubah sampah plastik laku jual olah jadi minyak tanah jual warga  suratno  olah sampah plastik jadi minyak tanah riset salah satu dosen universitas yogyakarta november silam  sampah - sampah masuk pilah  kemudian sampah plastik laku jual  olah alat panas suhu derajat celcius hingga jadi minyak tanah   daya tampung alat kg  kg sampah plastik rata - rata jadi liter minyak tanah  ujar suratno  suratno cerita  batas tenaga alat  minyak tanah hasil olah jual anggota kelompok  aksi suratno kelompok harap jadi contoh masyarakat luas terus laku inovasi olah sampah  sampah jadi berkah ,False,False,True,False,True,False,False,True,False,False,False,True
1346,kudus  isknews  com  olah sampah plastik kudus makin kembang buka peluang ekonomi masyarakat  sunarto  anggota dprd kudus fraksi pdip kelola salah satu pusat olah sampah plastik daerah sebut  jelas minta plastik daur ulang terus tingkat  utama industri jepara solo  sunarto  proses olah sampah plastik mulai kumpul pulung warga mandiri kumpul plastik bekas ,False,False,True,False,True,False,False,False,True,False,False,True
1351,sosialisasi olah sampah plastik negeri mahu  saparua timur  sama - sama masyarakat perintah  gogreen,False,False,True,False,True,False,False,False,True,False,True,False
